country_name,quarterly_GDP_growth,quarterly_inflation,quarterly_unemployment,quarterly_debt_GDP,household_saving_ratio,date
CN,3.48,8.1,4,27.2,37.372,4/2/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,5/2/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,6/2/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,7/2/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,8/2/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,9/2/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,10/2/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,11/2/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,12/2/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,13/2/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,14/2/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,15/2/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,16/2/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,17/2/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,18/2/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,19/2/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,20/2/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,21/2/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,22/2/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,23/2/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,24/2/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,25/2/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,26/2/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,27/2/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,28/2/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,29/2/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,1/3/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,2/3/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,3/3/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,4/3/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,5/3/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,6/3/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,7/3/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,8/3/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,9/3/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,10/3/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,11/3/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,12/3/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,13/3/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,14/3/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,15/3/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,16/3/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,17/3/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,18/3/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,19/3/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,20/3/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,21/3/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,22/3/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,23/3/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,24/3/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,25/3/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,26/3/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,27/3/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,28/3/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,29/3/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,30/3/2008 00:00:00
CN,3.48,8.1,4,27.2,37.372,31/3/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,1/4/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,2/4/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,3/4/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,4/4/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,5/4/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,6/4/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,7/4/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,8/4/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,9/4/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,10/4/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,11/4/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,12/4/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,13/4/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,14/4/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,15/4/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,16/4/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,17/4/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,18/4/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,19/4/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,20/4/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,21/4/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,22/4/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,23/4/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,24/4/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,25/4/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,26/4/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,27/4/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,28/4/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,29/4/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,30/4/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,1/5/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,2/5/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,3/5/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,4/5/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,5/5/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,6/5/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,7/5/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,8/5/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,9/5/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,10/5/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,11/5/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,12/5/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,13/5/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,14/5/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,15/5/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,16/5/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,17/5/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,18/5/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,19/5/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,20/5/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,21/5/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,22/5/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,23/5/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,24/5/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,25/5/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,26/5/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,27/5/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,28/5/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,29/5/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,30/5/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,31/5/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,1/6/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,2/6/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,3/6/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,4/6/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,5/6/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,6/6/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,7/6/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,8/6/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,9/6/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,10/6/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,11/6/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,12/6/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,13/6/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,14/6/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,15/6/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,16/6/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,17/6/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,18/6/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,19/6/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,20/6/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,21/6/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,22/6/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,23/6/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,24/6/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,25/6/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,26/6/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,27/6/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,28/6/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,29/6/2008 00:00:00
CN,3.70,7.9,4,27.2,37.372,30/6/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,1/7/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,2/7/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,3/7/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,4/7/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,5/7/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,6/7/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,7/7/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,8/7/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,9/7/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,10/7/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,11/7/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,12/7/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,13/7/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,14/7/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,15/7/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,16/7/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,17/7/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,18/7/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,19/7/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,20/7/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,21/7/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,22/7/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,23/7/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,24/7/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,25/7/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,26/7/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,27/7/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,28/7/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,29/7/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,30/7/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,31/7/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,1/8/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,2/8/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,3/8/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,4/8/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,5/8/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,6/8/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,7/8/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,8/8/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,9/8/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,10/8/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,11/8/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,12/8/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,13/8/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,14/8/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,15/8/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,16/8/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,17/8/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,18/8/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,19/8/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,20/8/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,21/8/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,22/8/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,23/8/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,24/8/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,25/8/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,26/8/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,27/8/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,28/8/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,29/8/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,30/8/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,31/8/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,1/9/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,2/9/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,3/9/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,4/9/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,5/9/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,6/9/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,7/9/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,8/9/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,9/9/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,10/9/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,11/9/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,12/9/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,13/9/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,14/9/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,15/9/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,16/9/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,17/9/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,18/9/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,19/9/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,20/9/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,21/9/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,22/9/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,23/9/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,24/9/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,25/9/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,26/9/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,27/9/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,28/9/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,29/9/2008 00:00:00
CN,3.35,5.3,4,27.2,37.372,30/9/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,1/10/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,2/10/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,3/10/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,4/10/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,5/10/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,6/10/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,7/10/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,8/10/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,9/10/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,10/10/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,11/10/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,12/10/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,13/10/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,14/10/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,15/10/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,16/10/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,17/10/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,18/10/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,19/10/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,20/10/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,21/10/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,22/10/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,23/10/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,24/10/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,25/10/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,26/10/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,27/10/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,28/10/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,29/10/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,30/10/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,31/10/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,1/11/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,2/11/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,3/11/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,4/11/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,5/11/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,6/11/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,7/11/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,8/11/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,9/11/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,10/11/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,11/11/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,12/11/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,13/11/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,14/11/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,15/11/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,16/11/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,17/11/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,18/11/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,19/11/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,20/11/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,21/11/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,22/11/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,23/11/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,24/11/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,25/11/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,26/11/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,27/11/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,28/11/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,29/11/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,30/11/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,1/12/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,2/12/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,3/12/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,4/12/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,5/12/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,6/12/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,7/12/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,8/12/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,9/12/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,10/12/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,11/12/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,12/12/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,13/12/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,14/12/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,15/12/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,16/12/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,17/12/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,18/12/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,19/12/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,20/12/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,21/12/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,22/12/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,23/12/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,24/12/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,25/12/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,26/12/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,27/12/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,28/12/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,29/12/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,30/12/2008 00:00:00
CN,2.79,2.6,4.2,27.2,37.372,31/12/2008 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,1/1/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,2/1/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,3/1/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,4/1/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,5/1/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,6/1/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,7/1/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,8/1/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,9/1/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,10/1/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,11/1/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,12/1/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,13/1/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,14/1/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,15/1/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,16/1/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,17/1/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,18/1/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,19/1/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,20/1/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,21/1/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,22/1/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,23/1/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,24/1/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,25/1/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,26/1/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,27/1/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,28/1/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,29/1/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,30/1/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,31/1/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,1/2/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,2/2/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,3/2/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,4/2/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,5/2/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,6/2/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,7/2/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,8/2/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,9/2/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,10/2/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,11/2/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,12/2/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,13/2/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,14/2/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,15/2/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,16/2/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,17/2/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,18/2/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,19/2/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,20/2/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,21/2/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,22/2/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,23/2/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,24/2/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,25/2/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,26/2/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,27/2/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,28/2/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,1/3/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,2/3/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,3/3/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,4/3/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,5/3/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,6/3/2009 00:00:00
CN,0.91,-0.6,4.3,34.6,37.656,7/3/2009 00:00:00
